ts,exchange,symbol,tf,o,h,l,c,v,qv,n,vwap
1759720860000,binance,BTCUSDT,1m,123953.02,123953.04,123947.94,123947.95,1.34426,166621.3309579,461,123950.22611540923
1759720920000,binance,BTCUSDT,1m,123947.95,123947.95,123896.98,123896.99,2.70472,335197.6751809,1482,123930.63798873822
1759720980000,binance,BTCUSDT,1m,123896.99,123930.98,123880.4,123896.99,9.0737,1124267.6592802,2681,123903.99277915293
1759721040000,binance,BTCUSDT,1m,123896.99,123896.99,123880.4,123880.4,1.24205,153878.003384,454,123890.34530332917
1759721100000,binance,BTCUSDT,1m,123880.4,123939.81,123880.4,123939.81,3.81328,472451.3106806,1207,123896.30729466496
1759721160000,binance,BTCUSDT,1m,123939.81,123955.85,123918.25,123955.85,2.4357,301865.8213002,1991,123933.90865057273
1759721220000,binance,BTCUSDT,1m,123955.85,123987.47,123955.84,123986.67,4.64089,575362.8414858,1807,123976.83235021732
1759721280000,binance,BTCUSDT,1m,123986.67,123986.67,123965.23,123977.02,4.25639,527670.9230322,825,123971.46949226927
1759721340000,binance,BTCUSDT,1m,123977.02,123977.02,123910.58,123910.59,3.56812,442228.9979996,2795,123938.9364706344
1759721400000,binance,BTCUSDT,1m,123910.59,123949.02,123910.58,123940.91,2.64835,328243.8144525,2318,123942.76226801594
1759721460000,binance,BTCUSDT,1m,123940.92,123951.97,123940.91,123951.97,1.32565,164311.4960955,494,123947.87168219365
1759721520000,binance,BTCUSDT,1m,123951.97,123988,123949.42,123949.42,5.38235,667253.4730835,1939,123970.6583710647
1759721580000,binance,BTCUSDT,1m,123949.42,123949.42,123896.98,123935.51,18.84298,2334751.8508392,2584,123905.65880976363
1759721640000,binance,BTCUSDT,1m,123935.51,123944.95,123935.51,123944.94,3.26395,404549.6859934,511,123944.81716735857
1759721700000,binance,BTCUSDT,1m,123944.94,123949.42,123940.18,123949.42,1.63568,202739.5212235,718,123948.15686656313
1759721760000,binance,BTCUSDT,1m,123949.42,123976.11,123905.31,123905.31,3.67644,455711.3176516,2684,123954.50970275592
1759721820000,binance,BTCUSDT,1m,123905.31,123905.31,123870,123884.49,2.55996,317126.6645376,1593,123879.53895279615
1759721880000,binance,BTCUSDT,1m,123884.49,123963.04,123884.48,123963.04,2.62323,325076.842277,2142,123922.35613232543
1759721940000,binance,BTCUSDT,1m,123963.03,123985.68,123963.03,123975.45,4.15807,515508.975937,615,123977.94552208115
1759722000000,binance,BTCUSDT,1m,123975.45,123975.45,123906.01,123928.55,3.8776,480557.4907493,2268,123931.68216146585
1759722060000,binance,BTCUSDT,1m,123928.55,123928.55,123907.95,123907.96,1.75207,217099.875373,859,123910.50321790796
1759722120000,binance,BTCUSDT,1m,123907.95,123907.96,123865.44,123876.38,5.71436,707923.3401637,2421,123884.9740239852
1759722180000,binance,BTCUSDT,1m,123876.38,123907.96,123876.38,123890.89,4.11251,509508.4398651,2199,123892.32849648998
1759722240000,binance,BTCUSDT,1m,123890.9,123905.07,123882.49,123893.56,3.10916,385196.7248288,1512,123890.93029268355
1759722300000,binance,BTCUSDT,1m,123893.56,123893.57,123867.59,123867.6,2.9819,369394.3385661,1478,123878.84857510313
1759722360000,binance,BTCUSDT,1m,123867.59,123867.59,123789.25,123797.74,10.88415,1347683.9161759,3301,123820.77756884093
1759722420000,binance,BTCUSDT,1m,123797.75,123797.75,123757.42,123784.9,13.45969,1665949.5179496,1940,123773.2457396567
1759722480000,binance,BTCUSDT,1m,123784.9,123791.03,123742.64,123742.64,4.41837,546834.8812193,1608,123763.94037151708
1759722540000,binance,BTCUSDT,1m,123742.64,123808.04,123742.64,123785.12,2.34374,290122.273316,2567,123786.03143522746
1759722600000,binance,BTCUSDT,1m,123785.12,123852.92,123785.12,123840.42,5.7612,713418.3383595,2350,123831.5521696001
1759722660000,binance,BTCUSDT,1m,123840.43,123850,123832.94,123839.07,2.84157,351908.4394657,1586,123842.95986574324
1759722720000,binance,BTCUSDT,1m,123839.07,123864.03,123839.07,123852.85,7.55577,935729.3902965,1254,123843.02199464779
1759722780000,binance,BTCUSDT,1m,123852.86,123919.87,123852.85,123896.99,5.3555,663518.6472898,1612,123894.80856872373
1759722840000,binance,BTCUSDT,1m,123896.99,123936.49,123896.98,123911.44,9.0068,1116080.1260686,1696,123915.27801978505
1759722900000,binance,BTCUSDT,1m,123911.44,123911.45,123911.44,123911.44,2.71005,335806.2014947,159,123911.44129986531
1759722960000,binance,BTCUSDT,1m,123911.45,123936.49,123839.08,123839.09,4.2666,528630.3243604,2784,123899.66820428442
1759723020000,binance,BTCUSDT,1m,123839.09,123855.04,123839.09,123855.04,1.92637,238574.4822789,816,123846.65577168457
1759723080000,binance,BTCUSDT,1m,123855.05,123912.56,123855.05,123912.55,3.93951,488086.61585,1394,123895.26003233905
1759723140000,binance,BTCUSDT,1m,123912.56,123922.15,123839.08,123839.09,13.93948,1726419.3301926,2620,123851.05686816151
1759723200000,binance,BTCUSDT,1m,123839.09,123872.42,123818.87,123825.06,5.38152,666462.2774216,2848,123842.75770072395
1759723260000,binance,BTCUSDT,1m,123825.06,123893.07,123797.74,123839.08,3.33014,412419.9078554,4914,123844.61549826733
1759723320000,binance,BTCUSDT,1m,123839.08,123839.08,123797.74,123797.75,1.4249,176428.7461889,1496,123818.33545434766
1759723380000,binance,BTCUSDT,1m,123797.74,123797.75,123797.49,123797.5,6.63757,821714.9076759,291,123797.55056080765
1759723440000,binance,BTCUSDT,1m,123797.49,123824.73,123770.19,123824.73,3.61149,447078.5717456,2022,123793.38493131645
1759723500000,binance,BTCUSDT,1m,123824.73,123843.04,123810.81,123819.23,3.52935,437019.1695211,2397,123824.26495561506
1759723560000,binance,BTCUSDT,1m,123820,123862.73,123819.8,123825.29,4.20808,521188.376085,2109,123854.19860957967
1759723620000,binance,BTCUSDT,1m,123825.29,123825.3,123773.73,123800.98,3.4036,421369.5486011,2299,123801.13662037255
1759723680000,binance,BTCUSDT,1m,123800.98,123800.98,123774.3,123775.7,4.72848,585324.3705594,1817,123787.00355281188
1759723740000,binance,BTCUSDT,1m,123775.71,123824.01,123775.71,123807.68,2.37867,294491.0984381,2098,123804.94076021474
1759723800000,binance,BTCUSDT,1m,123807.69,123822.06,123745.15,123763.65,13.26205,1641768.7193723,1875,123794.49024640232
1759723860000,binance,BTCUSDT,1m,123763.66,123795.44,123763.65,123790.29,6.9209,856671.74961,1749,123780.39700183504
1759723920000,binance,BTCUSDT,1m,123790.28,123825.28,123790.28,123825.27,1.00015,123834.8192951,917,123816.24685807127
1759723980000,binance,BTCUSDT,1m,123825.28,123872.93,123825.28,123872.93,1.96045,242789.4244293,748,123843.72181351221
1759724040000,binance,BTCUSDT,1m,123872.93,123915.94,123872.93,123915.94,5.1167,633935.1970791,1087,123895.32258664764
1759724100000,binance,BTCUSDT,1m,123915.94,123936.56,123915.93,123922.54,10.49302,1300364.3228956,1239,123926.60291275533
1759724160000,binance,BTCUSDT,1m,123922.54,123929.58,123917.46,123929.58,1.19095,147589.5008657,678,123925.85823561024
1759724220000,binance,BTCUSDT,1m,123929.58,123929.58,123929.57,123929.58,5.78623,717085.0116968,293,123929.5727437036
1759724280000,binance,BTCUSDT,1m,123929.58,123943.24,123916.74,123916.74,13.10351,1623888.4459878,1103,123927.74500784904
1759724340000,binance,BTCUSDT,1m,123916.74,123916.75,123881.36,123881.36,1.69135,209561.2020582,737,123901.73651710173
1759724400000,binance,BTCUSDT,1m,123881.37,123909.99,123881.37,123909.99,1.37548,170423.2367299,999,123900.91948258062
1759724460000,binance,BTCUSDT,1m,123909.99,123940.37,123909.98,123940.36,1.38011,171037.7296092,757,123930.50525624769
1759724520000,binance,BTCUSDT,1m,123940.36,123940.37,123940.36,123940.36,2.41576,299410.1697929,258,123940.3623674951
1759724580000,binance,BTCUSDT,1m,123940.36,123971.38,123940.36,123963.05,5.93008,735037.2280129,854,123950.64282655546
1759724640000,binance,BTCUSDT,1m,123963.05,123985.21,123935.5,123935.51,9.07485,1124896.0433409,1714,123957.53575440917
1759724700000,binance,BTCUSDT,1m,123935.51,123947.34,123935.5,123947.34,1.30683,161973.2634958,413,123943.63727171859
1759724760000,binance,BTCUSDT,1m,123947.33,123975.39,123947.33,123975.38,1.74076,215779.5045023,550,123957.0673167467
1759724820000,binance,BTCUSDT,1m,123975.38,123978,123975.38,123977.99,2.07069,256716.7474707,226,123976.42692566247
1759724880000,binance,BTCUSDT,1m,123978,123978,123947.9,123947.91,4.36523,541155.3999138,1018,123969.50445080784
1759724940000,binance,BTCUSDT,1m,123947.9,123966.44,123947.9,123966.44,3.73715,463245.9365973,678,123957.00911049863
1759725000000,binance,BTCUSDT,1m,123966.43,123979.42,123966.43,123979.41,3.23125,400588.3866676,656,123973.19510022437
1759725060000,binance,BTCUSDT,1m,123979.42,123988,123940.35,123940.36,7.45477,924139.8165105,2217,123966.24128048217
1759725120000,binance,BTCUSDT,1m,123940.35,123940.36,123779.12,123780.28,13.33692,1651672.6000552,4142,123842.13147077437
1759725180000,binance,BTCUSDT,1m,123780.28,123785.56,123730.24,123761.75,9.98768,1236080.326633,2965,123760.50560620686
1759725240000,binance,BTCUSDT,1m,123761.75,123796.78,123761.75,123779.5,4.47841,554382.165825,1556,123789.9535381977
1759725300000,binance,BTCUSDT,1m,123779.51,123779.51,123741.17,123754.97,8.92045,1103952.8267383,2434,123755.2844013811
1759725360000,binance,BTCUSDT,1m,123754.97,123762.6,123730.24,123730.25,3.09517,383012.1097846,1075,123745.09632252832
1759725420000,binance,BTCUSDT,1m,123730.24,123730.25,123687.62,123698.12,4.43093,548180.4076597,2839,123716.78353296035
1759725480000,binance,BTCUSDT,1m,123698.12,123718.53,123698.12,123699.99,4.70406,581939.8676524,886,123710.12862344444
1759725540000,binance,BTCUSDT,1m,123699.99,123730.98,123699.99,123730.98,2.30682,285361.0933763,925,123703.23361870453
1759725600000,binance,BTCUSDT,1m,123730.99,123747.78,123730.98,123743.42,2.13438,264117.2870475,779,123744.2662728755
1759725660000,binance,BTCUSDT,1m,123743.41,123753.92,123730.39,123730.4,5.45237,674706.6621247,1061,123745.57524979046
1759725720000,binance,BTCUSDT,1m,123730.4,123730.4,123644.93,123658.54,9.82,1214617.8933624,2516,123688.17651348267
1759725780000,binance,BTCUSDT,1m,123658.53,123696.52,123658.53,123696.52,4.57468,565792.5761576,1276,123679.15923247092
1759725840000,binance,BTCUSDT,1m,123696.52,123718.49,123696.51,123718.49,2.19961,272118.00327,918,123711.93223798764
1759725900000,binance,BTCUSDT,1m,123718.49,123741.11,123710.38,123710.38,11.1574,1380480.3688527,1534,123727.78325171635
1759725960000,binance,BTCUSDT,1m,123710.39,123722.03,123659.75,123680.77,24.24566,2998794.2660207,3191,123683.75478418404
1759726020000,binance,BTCUSDT,1m,123680.77,123712.06,123662.51,123712.05,9.42525,1165709.1666952,1768,123679.38958597384
1759726080000,binance,BTCUSDT,1m,123712.05,123712.06,123701,123703,4.19602,519078.8764846,929,123707.43620969396
1759726140000,binance,BTCUSDT,1m,123703.01,123760.86,123703,123760.85,2.30055,284624.6907276,1853,123720.2802493317
1759726200000,binance,BTCUSDT,1m,123760.86,123779.2,123760.85,123760.85,6.48336,802497.4201619,1321,123778.01327735926
1759726260000,binance,BTCUSDT,1m,123760.86,123760.86,123760.85,123760.86,3.54578,438828.7660157,240,123760.85544385156
1759726320000,binance,BTCUSDT,1m,123760.86,123770.24,123730.24,123770.23,8.67567,1073593.6619465,2537,123747.63700630613
1759726380000,binance,BTCUSDT,1m,123770.23,123776.21,123724.36,123726.76,7.0406,871355.5118438,947,123761.5418918558
1759726440000,binance,BTCUSDT,1m,123726.75,123726.77,123662,123675.8,13.26328,1640776.9259529,1843,123708.23250002261
1759726500000,binance,BTCUSDT,1m,123675.79,123675.79,123621.42,123653.3,7.7799,961960.1281127,2117,123646.8499739971
1759726560000,binance,BTCUSDT,1m,123653.3,123653.31,123622.73,123632.64,1.9747,244148.75719,1086,123638.40441079659
1759726620000,binance,BTCUSDT,1m,123632.64,123638.57,123554.27,123633.35,30.37339,3754072.2959473,2327,123597.40865103631
1759726680000,binance,BTCUSDT,1m,123633.36,123655.3,123621.42,123621.42,6.03717,746430.0793182,1401,123639.06918609217
1759726740000,binance,BTCUSDT,1m,123621.42,123640.69,123569.29,123580.26,19.48783,2408772.4935815,3030,123603.93607607928
1759726800000,binance,BTCUSDT,1m,123580.27,123580.27,123500.5,123501.51,16.09455,1988178.6969498,3958,123531.17651315506
1759726860000,binance,BTCUSDT,1m,123501.5,123501.5,123380.61,123411.15,48.68559,6009100.3463753,6970,123426.67196546863
1759726920000,binance,BTCUSDT,1m,123411.15,123448.15,123370.78,123448.15,47.82042,5901355.9074964,4048,123406.60971811625
1759726980000,binance,BTCUSDT,1m,123448.15,123495.28,123448.15,123494.29,6.97995,861907.6096274,2445,123483.35011388334
1759727040000,binance,BTCUSDT,1m,123494.28,123548.37,123494.28,123548.36,7.54618,932026.6238666,1848,123509.72596288453
1759727100000,binance,BTCUSDT,1m,123548.37,123563.01,123512.59,123515.05,8.24424,1018455.8496549,1396,123535.44409853427
1759727160000,binance,BTCUSDT,1m,123515.05,123515.05,123483.07,123483.08,7.74046,955960.9925214,1262,123501.83225821205
1759727220000,binance,BTCUSDT,1m,123483.08,123497.29,123371.77,123371.78,12.70857,1568595.7194522,3749,123428.18424513537
1759727280000,binance,BTCUSDT,1m,123371.77,123396.32,123371.77,123374.93,7.90566,975454.2076154,2537,123386.81496742839
1759727340000,binance,BTCUSDT,1m,123374.94,123405.42,123374.93,123387.93,4.952,611024.7385529,1673,123389.48678370356
1759727400000,binance,BTCUSDT,1m,123387.93,123430.15,123382.25,123386.04,5.89868,727899.2232097,3052,123400.35791222782
1759727460000,binance,BTCUSDT,1m,123386.04,123428.58,123372,123390,7.67898,947484.9134602,2549,123386.8187519957
1759727520000,binance,BTCUSDT,1m,123390.01,123390.01,123306,123321.86,12.25555,1511731.2188383,4199,123350.74466982715
1759727580000,binance,BTCUSDT,1m,123321.85,123403.77,123294.93,123378.18,8.80563,1086216.6104141,3230,123354.78670056544
1759727640000,binance,BTCUSDT,1m,123378.17,123396.92,123339.18,123339.19,5.49334,677663.3797235,2475,123360.90242429925
1759727700000,binance,BTCUSDT,1m,123339.18,123384,123317,123382.57,6.34475,782615.4470466,2617,123348.50814399307
1759727760000,binance,BTCUSDT,1m,123382.57,123494,123362.28,123493.99,24.4684,3019411.423113,4096,123400.44396499159
1759727820000,binance,BTCUSDT,1m,123493.99,123494,123450.61,123450.62,10.89135,1344736.9357567,1455,123468.3428369027
1759727880000,binance,BTCUSDT,1m,123450.62,123480,123433.12,123468.99,4.16447,514137.1614601,2456,123458.00581108761
1759727940000,binance,BTCUSDT,1m,123468.99,123469,123425.95,123425.95,9.96831,1230642.3503743,1352,123455.46540730575
1759728000000,binance,BTCUSDT,1m,123425.95,123469,123403.76,123468.99,6.08088,750644.5071623,2073,123443.40081736527
1759728060000,binance,BTCUSDT,1m,123468.99,123469,123450,123450,4.54341,560936.7507297,706,123461.61819639875
1759728120000,binance,BTCUSDT,1m,123450.01,123464.02,123450,123450.01,4.35108,537152.34429,729,123452.64722551644
1759728180000,binance,BTCUSDT,1m,123450.01,123463.04,123450,123463.04,4.76141,587798.3076724,528,123450.47111515288
1759728240000,binance,BTCUSDT,1m,123463.03,123469,123463.03,123468.99,3.00078,370502.4416638,252,123468.7120228074
1759728300000,binance,BTCUSDT,1m,123469,123520,123468.99,123519.98,9.93084,1226456.2103992,1399,123499.74527826448
1759728360000,binance,BTCUSDT,1m,123519.98,123585.99,123519.98,123584.72,19.20186,2372023.0608854,1866,123530.90069844275
1759728420000,binance,BTCUSDT,1m,123584.72,123637.49,123584.71,123617.9,14.72947,1820764.5186461,2640,123613.71581232049
1759728480000,binance,BTCUSDT,1m,123617.91,123617.91,123581.26,123581.27,12.17367,1504643.6827307,960,123598.1986312016
1759728540000,binance,BTCUSDT,1m,123581.26,123603.56,123581.26,123603.55,1.33072,164469.1975613,461,123594.14269064869
1759728600000,binance,BTCUSDT,1m,123603.56,123613.99,123552.65,123552.65,10.37871,1282758.9602467,2296,123595.22139521193
1759728660000,binance,BTCUSDT,1m,123552.65,123579,123521.93,123521.94,8.06953,996999.6354905,2680,123551.14058569705
1759728720000,binance,BTCUSDT,1m,123521.93,123521.94,123492.87,123503.99,3.70931,458134.5430801,1097,123509.37049750492
1759728780000,binance,BTCUSDT,1m,123503.99,123521.56,123500.17,123517.32,3.05344,377129.3391002,1025,123509.66093985799
1759728840000,binance,BTCUSDT,1m,123517.33,123521.97,123479.49,123482.48,12.5648,1551799.8891558,1457,123503.74770436458
1759728900000,binance,BTCUSDT,1m,123482.48,123482.48,123476.02,123476.02,2.02785,250399.8550006,437,123480.46206603052
1759728960000,binance,BTCUSDT,1m,123476.03,123482.48,123456.99,123457,5.73691,708354.0480542,1508,123473.09754801802
1759729020000,binance,BTCUSDT,1m,123456.99,123477.87,123456.99,123477.86,6.48028,800098.9928834,473,123466.73182075466
1759729080000,binance,BTCUSDT,1m,123477.87,123514.95,123477.86,123496.34,4.10874,507445.5433626,1329,123503.93146380641
1759729140000,binance,BTCUSDT,1m,123496.33,123496.34,123476.61,123496.12,6.01658,743003.6520913,1119,123492.6905470051
1759729200000,binance,BTCUSDT,1m,123496.13,123496.13,123477.3,123477.31,2.33065,287814.9041651,779,123491.25959071505
1759729260000,binance,BTCUSDT,1m,123477.3,123484.12,123477.3,123484.12,2.88125,355778.966625,386,123480.7693275488
1759729320000,binance,BTCUSDT,1m,123484.12,123496.1,123479.54,123479.54,5.50692,680049.8989489,1034,123490.06322025743
1759729380000,binance,BTCUSDT,1m,123479.55,123489.72,123479.54,123489.71,3.22741,398539.3486247,415,123485.81327587756
1759729440000,binance,BTCUSDT,1m,123489.72,123524,123489.72,123524,1.86585,230463.0657208,914,123516.39505898116
1759729500000,binance,BTCUSDT,1m,123524,123524,123523.99,123523.99,0.70792,87445.1077421,158,123523.99669750819
1759729560000,binance,BTCUSDT,1m,123524,123524,123523.99,123523.99,0.39954,49352.7777804,128,123523.99704760475
1759729620000,binance,BTCUSDT,1m,123523.99,123579.6,123523.99,123575.51,3.3212,410371.1220891,1865,123561.09902718896
1759729680000,binance,BTCUSDT,1m,123575.51,123682.61,123575.51,123666.02,33.65306,4161004.6252994,3346,123644.16862238976
1759729740000,binance,BTCUSDT,1m,123666.02,123750,123666.02,123720.9,19.54699,2418222.245381,2570,123713.27991578242
1759729800000,binance,BTCUSDT,1m,123720.89,123720.89,123694.71,123706.8,10.16496,1257508.9943813,1744,123710.17636875107
1759729860000,binance,BTCUSDT,1m,123706.8,123706.8,123632.52,123647.26,5.30167,655546.6872936,2354,123649.0930770116
1759729920000,binance,BTCUSDT,1m,123647.26,123647.26,123494.43,123526.65,27.99902,3459700.7060818,5140,123565.06428017124
1759729980000,binance,BTCUSDT,1m,123526.64,123542.42,123512.59,123512.6,3.63437,448932.0870711,1646,123524.04600277352
1759730040000,binance,BTCUSDT,1m,123512.59,123561.49,123512.59,123561.48,2.03424,251312.0513877,888,123541.00371032915
1759730100000,binance,BTCUSDT,1m,123561.49,123613.3,123561.49,123613.29,1.98561,245408.2814895,1217,123593.39522338222
1759730160000,binance,BTCUSDT,1m,123613.3,123658,123613.29,123641.41,1.96701,243196.3513758,1482,123637.5775292449
