short,long,vol_target,atr_win,k,sl,tp,cooldown,sharpe,cagr_pct,max_dd_pct,trades,exposure_pct,avg_pos_size
10,80,0.15,14,1,1ATR,3ATR,0,-8.16,-100,68.52,754,45.88,0.336
15,50,0.2,14,1,2ATR,2ATR,0,-8.16,-100,70.59,796,46.2,0.397
10,40,0.12,14,0.5,1ATR,2ATR,5,-8.17,-100,71.84,838,36.6,0.128
10,40,0.18,14,1,2ATR,3ATR,0,-8.17,-100,67.09,722,46.63,0.378
10,40,0.2,14,1,2ATR,3ATR,5,-8.18,-100,63.1,646,41.4,0.348
10,80,0.2,21,1,1ATR,3ATR,0,-8.18,-100,67.52,730,45.96,0.391
5,50,0.12,14,0.5,2ATR,2ATR,0,-8.19,-100,82.23,1144,45.13,0.156
10,40,0.15,14,0.5,1ATR,2ATR,0,-8.19,-100,80.38,1076,45.01,0.196
5,80,0.2,14,0.5,2ATR,2ATR,0,-8.24,-100,80.91,1092,44.78,0.245
5,80,0.18,21,1,1ATR,3ATR,0,-8.25,-100,77.84,986,45.33,0.364
5,50,0.12,21,1,1ATR,3ATR,0,-8.26,-100,78.92,1024,45.58,0.28
5,80,0.12,21,0.5,1ATR,2ATR,0,-8.27,-100,86.76,1340,43.73,0.152
15,40,0.18,21,0.5,1ATR,2ATR,0,-8.27,-100,75.04,914,45.67,0.235
10,40,0.15,21,1,1ATR,0,0,-8.28,-100,43.34,362,48.2,0.344
10,40,0.15,21,1,2ATR,0,0,-8.28,-100,43.34,362,48.2,0.344
15,80,0.2,14,1,2ATR,2ATR,0,-8.29,-100,67.72,734,45.73,0.39
5,80,0.15,14,1,1ATR,2ATR,0,-8.31,-100,87.19,1354,43.67,0.314
10,40,0.15,14,0.5,2ATR,2ATR,0,-8.32,-100,75.87,938,45.72,0.201
15,50,0.18,14,1,2ATR,2ATR,0,-8.32,-100,70.55,796,46.2,0.378
5,80,0.2,14,1,1ATR,3ATR,5,-8.33,-100,70.86,804,37.26,0.312
10,40,0.12,21,0.5,1ATR,2ATR,5,-8.33,-100,71.84,838,36.77,0.127
15,80,0.15,21,1,2ATR,3ATR,5,-8.33,-100,53.71,498,41.64,0.303
15,80,0.15,21,0.5,2ATR,3ATR,5,-8.35,-100,53.24,498,41.64,0.178
10,40,0.2,21,1,2ATR,3ATR,0,-8.36,-100,67.17,722,46.63,0.397
10,40,0.15,21,0.5,1ATR,0,5,-8.37,-100,42.19,356,47.67,0.196
10,40,0.15,21,0.5,2ATR,0,5,-8.37,-100,42.19,356,47.67,0.196
15,50,0.2,21,1,2ATR,2ATR,5,-8.37,-100,63.12,646,39.98,0.34
5,50,0.2,21,0.5,1ATR,3ATR,0,-8.39,-100,78.86,1024,45.58,0.243
10,40,0.15,14,0.5,1ATR,0,5,-8.39,-100,42.17,356,47.67,0.193
10,40,0.15,14,0.5,2ATR,0,5,-8.39,-100,42.17,356,47.67,0.193
10,40,0.18,14,1,1ATR,0,0,-8.39,-100,43.53,362,48.2,0.38
10,40,0.18,14,1,2ATR,0,0,-8.39,-100,43.53,362,48.2,0.38
15,80,0.12,21,0.5,2ATR,3ATR,5,-8.4,-100,53.13,498,41.64,0.144
10,40,0.12,14,0.5,1ATR,0,0,-8.41,-100,42.54,362,48.2,0.157
10,40,0.12,14,0.5,2ATR,0,0,-8.41,-100,42.54,362,48.2,0.157
5,80,0.18,14,1,2ATR,3ATR,0,-8.42,-100,72.18,834,45.92,0.365
10,80,0.15,21,0.5,1ATR,2ATR,5,-8.42,-100,68.98,772,36.15,0.156
5,80,0.18,21,1,1ATR,2ATR,5,-8.44,-100,77.31,972,33.57,0.274
10,40,0.12,21,0.5,1ATR,0,5,-8.44,-100,42.04,356,47.67,0.16
10,40,0.12,21,0.5,2ATR,0,5,-8.44,-100,42.04,356,47.67,0.16
15,40,0.2,21,1,1ATR,2ATR,0,-8.44,-100,75.39,914,45.67,0.394
10,80,0.12,14,0.5,1ATR,3ATR,0,-8.45,-100,68.11,754,45.88,0.163
15,40,0.2,21,0.5,1ATR,2ATR,0,-8.45,-100,75.09,914,45.67,0.257
5,80,0.12,14,1,2ATR,3ATR,5,-8.46,-100,66.7,720,39.32,0.243
5,80,0.12,21,1,1ATR,2ATR,0,-8.46,-100,86.88,1340,43.73,0.275
5,80,0.18,21,0.5,1ATR,3ATR,5,-8.46,-100,71.11,818,36.98,0.181
15,40,0.18,14,1,2ATR,2ATR,0,-8.46,-100,72.29,836,46.14,0.38
5,80,0.15,21,0.5,2ATR,2ATR,5,-8.47,-100,72.91,862,36.18,0.155
10,40,0.12,14,0.5,1ATR,2ATR,0,-8.47,-100,80.33,1076,45.01,0.16
10,40,0.12,14,0.5,2ATR,2ATR,0,-8.47,-100,75.81,938,45.72,0.164
10,40,0.18,21,1,1ATR,0,0,-8.47,-100,43.58,362,48.2,0.384
10,40,0.18,21,1,2ATR,0,0,-8.47,-100,43.58,362,48.2,0.384
5,80,0.18,14,0.5,2ATR,2ATR,0,-8.49,-100,80.89,1092,44.78,0.225
10,40,0.15,14,1,1ATR,3ATR,0,-8.49,-100,70.2,790,46.32,0.338
15,80,0.18,21,1,2ATR,2ATR,5,-8.49,-100,60.28,598,39.52,0.321
10,40,0.18,14,0.5,1ATR,0,5,-8.5,-100,42.33,356,47.67,0.228
10,40,0.18,14,0.5,2ATR,0,5,-8.5,-100,42.33,356,47.67,0.228
15,50,0.15,14,1,2ATR,2ATR,0,-8.52,-100,70.48,796,46.2,0.344
15,50,0.2,14,0.5,2ATR,2ATR,0,-8.52,-100,70.27,796,46.2,0.262
10,40,0.2,14,0.5,1ATR,0,5,-8.53,-100,42.42,356,47.67,0.249
10,40,0.2,14,0.5,2ATR,0,5,-8.53,-100,42.42,356,47.67,0.249
10,80,0.15,14,1,2ATR,2ATR,5,-8.54,-100,64.12,668,38.38,0.28
5,50,0.18,21,0.5,1ATR,3ATR,0,-8.56,-100,78.83,1024,45.58,0.222
10,40,0.12,14,1,1ATR,0,5,-8.57,-100,42.61,356,47.67,0.289
10,40,0.12,14,1,2ATR,0,5,-8.57,-100,42.61,356,47.67,0.289
10,40,0.18,14,1,2ATR,3ATR,5,-8.57,-100,63.07,646,41.4,0.331
10,40,0.18,21,0.5,1ATR,0,5,-8.58,-100,42.36,356,47.67,0.23
10,40,0.18,21,0.5,2ATR,0,5,-8.58,-100,42.36,356,47.67,0.23
10,40,0.2,14,1,1ATR,0,0,-8.58,-100,43.69,362,48.2,0.4
10,40,0.2,14,1,2ATR,0,0,-8.58,-100,43.69,362,48.2,0.4
15,40,0.2,21,1,1ATR,3ATR,5,-8.59,-100,60.71,604,40.9,0.347
15,50,0.18,14,0.5,2ATR,2ATR,0,-8.6,-100,70.23,796,46.2,0.241
5,80,0.18,14,1,1ATR,3ATR,0,-8.61,-100,78.25,998,45.23,0.358
5,50,0.12,21,0.5,1ATR,3ATR,0,-8.62,-100,78.73,1024,45.58,0.153
15,40,0.12,21,0.5,2ATR,2ATR,0,-8.63,-100,71.65,832,46.13,0.164
10,50,0.2,14,1,2ATR,3ATR,5,-8.64,-100,60.65,602,41.34,0.347
15,80,0.12,21,1,2ATR,3ATR,5,-8.64,-100,53.57,498,41.64,0.262
15,80,0.18,21,0.5,2ATR,3ATR,5,-8.64,-100,53.37,498,41.64,0.209
15,80,0.2,21,0.5,2ATR,3ATR,5,-8.64,-100,53.44,498,41.64,0.228
10,80,0.12,14,1,1ATR,3ATR,0,-8.65,-100,68.43,754,45.88,0.29
10,40,0.2,21,1,1ATR,0,0,-8.66,-100,43.74,362,48.2,0.404
10,40,0.2,21,1,2ATR,0,0,-8.66,-100,43.74,362,48.2,0.404
5,80,0.15,21,1,2ATR,2ATR,0,-8.67,-100,80.89,1086,44.86,0.328
15,50,0.15,14,0.5,2ATR,2ATR,0,-8.67,-100,70.16,796,46.2,0.207
5,80,0.15,21,0.5,1ATR,2ATR,0,-8.68,-100,86.8,1340,43.73,0.187
5,80,0.12,21,0.5,2ATR,2ATR,5,-8.69,-100,72.85,862,36.18,0.127
10,40,0.2,21,0.5,1ATR,0,5,-8.69,-100,42.46,356,47.67,0.252
10,40,0.2,21,0.5,2ATR,0,5,-8.69,-100,42.46,356,47.67,0.252
10,50,0.15,21,1,1ATR,2ATR,5,-8.69,-100,70.58,800,36.65,0.271
10,80,0.18,21,1,1ATR,3ATR,0,-8.69,-100,67.52,730,45.96,0.373
5,50,0.15,21,0.5,1ATR,3ATR,0,-8.7,-100,78.79,1024,45.58,0.189
15,50,0.12,14,0.5,2ATR,2ATR,0,-8.7,-100,70.08,796,46.2,0.168
15,50,0.12,14,1,2ATR,2ATR,0,-8.7,-100,70.38,796,46.2,0.3
10,40,0.12,14,0.5,1ATR,0,5,-8.72,-100,42.05,356,47.67,0.157
10,40,0.12,14,0.5,2ATR,0,5,-8.72,-100,42.05,356,47.67,0.157
15,40,0.18,21,1,1ATR,2ATR,0,-8.73,-100,75.37,914,45.67,0.377
10,80,0.2,14,0.5,1ATR,3ATR,0,-8.75,-100,68.34,754,45.88,0.253
5,80,0.12,14,1,1ATR,2ATR,0,-8.76,-100,87.16,1354,43.67,0.271
10,80,0.12,21,0.5,1ATR,2ATR,5,-8.76,-100,68.92,772,36.15,0.126
10,40,0.12,21,1,1ATR,0,5,-8.77,-100,42.65,356,47.67,0.291
10,40,0.12,21,1,2ATR,0,5,-8.77,-100,42.65,356,47.67,0.291
5,80,0.2,21,0.5,1ATR,2ATR,0,-8.78,-100,86.85,1340,43.73,0.239
10,40,0.2,14,1,1ATR,3ATR,5,-8.78,-100,65.61,692,40.02,0.337
10,80,0.15,14,0.5,1ATR,3ATR,0,-8.78,-100,68.21,754,45.88,0.2
10,80,0.15,21,1,2ATR,2ATR,5,-8.78,-100,63.61,658,38.82,0.285
5,80,0.2,14,1,1ATR,2ATR,5,-8.79,-100,77.64,980,33.3,0.284
5,80,0.18,21,0.5,1ATR,2ATR,0,-8.8,-100,86.83,1340,43.73,0.219
10,80,0.18,14,0.5,1ATR,3ATR,0,-8.8,-100,68.29,754,45.88,0.233
10,50,0.2,14,1,2ATR,3ATR,0,-8.82,-100,65.82,694,46.54,0.394
15,40,0.12,21,1,1ATR,2ATR,0,-8.82,-100,75.19,914,45.67,0.296
15,40,0.2,14,0.5,1ATR,0,5,-8.82,-100,37.05,296,47.93,0.258
15,40,0.2,14,0.5,2ATR,0,5,-8.82,-100,37.05,296,47.93,0.258
10,40,0.15,14,1,1ATR,0,5,-8.83,-100,42.89,356,47.67,0.338
10,40,0.15,14,1,2ATR,0,5,-8.83,-100,42.89,356,47.67,0.338
10,50,0.18,14,1,1ATR,3ATR,0,-8.83,-100,69.35,768,46.19,0.373
10,50,0.2,14,1,1ATR,3ATR,5,-8.83,-100,64.25,666,39.77,0.334
10,80,0.12,21,0.5,1ATR,3ATR,0,-8.83,-100,66.95,730,45.96,0.161
10,50,0.18,14,1,1ATR,2ATR,5,-8.84,-100,71.46,818,36.46,0.296
15,40,0.18,14,0.5,1ATR,0,5,-8.84,-100,36.95,296,47.93,0.235
15,40,0.18,14,0.5,2ATR,0,5,-8.84,-100,36.95,296,47.93,0.235
10,40,0.2,21,1,2ATR,3ATR,5,-8.85,-100,63.19,646,41.24,0.348
15,50,0.18,21,1,2ATR,2ATR,5,-8.85,-100,63.1,646,39.98,0.324
5,80,0.15,21,0.5,1ATR,3ATR,5,-8.87,-100,71.07,818,36.98,0.154
10,50,0.15,14,1,2ATR,2ATR,5,-8.87,-100,67.54,734,38.56,0.282
5,80,0.2,14,0.5,2ATR,3ATR,5,-8.88,-100,66.63,720,39.32,0.21
5,80,0.12,14,0.5,2ATR,2ATR,0,-8.89,-100,80.8,1092,44.78,0.156
5,80,0.18,14,1,1ATR,3ATR,5,-8.91,-100,70.86,804,37.26,0.297
15,80,0.18,14,1,2ATR,2ATR,0,-8.91,-100,67.73,734,45.73,0.373
5,80,0.15,14,0.5,2ATR,2ATR,0,-8.92,-100,80.85,1092,44.78,0.192
10,40,0.12,14,1,1ATR,3ATR,0,-8.95,-100,70.11,790,46.32,0.289
5,80,0.12,21,0.5,2ATR,2ATR,0,-8.96,-100,80.63,1086,44.86,0.156
5,80,0.12,21,1,2ATR,2ATR,0,-8.98,-100,80.83,1086,44.86,0.283
10,40,0.15,21,1,1ATR,0,5,-8.98,-100,42.94,356,47.67,0.341
10,40,0.15,21,1,2ATR,0,5,-8.98,-100,42.94,356,47.67,0.341
15,40,0.15,14,1,2ATR,2ATR,0,-8.98,-100,72.24,836,46.14,0.347
15,40,0.15,14,0.5,1ATR,0,5,-8.99,-100,36.79,296,47.93,0.199
15,40,0.15,14,0.5,2ATR,0,5,-8.99,-100,36.79,296,47.93,0.199
15,40,0.15,21,1,1ATR,2ATR,0,-8.99,-100,75.3,914,45.67,0.343
15,40,0.18,21,1,1ATR,3ATR,5,-9.04,-100,60.69,604,40.9,0.33
15,40,0.2,14,1,1ATR,2ATR,0,-9.04,-100,75.22,908,45.66,0.393
10,40,0.18,14,1,1ATR,0,5,-9.06,-100,43.14,356,47.67,0.376
10,40,0.18,14,1,2ATR,0,5,-9.06,-100,43.14,356,47.67,0.376
10,50,0.15,21,1,2ATR,2ATR,5,-9.06,-100,67.57,734,38.5,0.284
10,40,0.18,21,1,2ATR,3ATR,0,-9.08,-100,67.19,722,46.63,0.378
15,40,0.15,21,0.5,2ATR,2ATR,0,-9.09,-100,71.74,832,46.13,0.202
15,40,0.18,14,0.5,2ATR,2ATR,0,-9.09,-100,71.99,836,46.14,0.241
10,80,0.2,14,1,2ATR,3ATR,0,-9.1,-100,62.63,634,46.43,0.394
15,40,0.15,14,0.5,2ATR,2ATR,0,-9.12,-100,71.92,836,46.14,0.206
5,80,0.15,21,1,2ATR,3ATR,0,-9.13,-100,71.47,818,46.02,0.333
15,50,0.2,14,0.5,1ATR,0,5,-9.13,-100,34.79,272,48.11,0.258
15,50,0.2,14,0.5,2ATR,0,5,-9.13,-100,34.79,272,48.11,0.258
10,40,0.2,21,1,1ATR,3ATR,5,-9.14,-100,65.97,698,39.87,0.338
15,40,0.2,14,0.5,2ATR,2ATR,0,-9.14,-100,72.05,836,46.14,0.262
15,40,0.2,21,0.5,1ATR,0,5,-9.14,-100,37.09,296,47.93,0.257
15,40,0.2,21,0.5,2ATR,0,5,-9.14,-100,37.09,296,47.93,0.257
5,80,0.18,21,0.5,2ATR,2ATR,0,-9.15,-100,80.74,1086,44.86,0.226
10,40,0.18,21,1,1ATR,0,5,-9.15,-100,43.19,356,47.67,0.38
10,40,0.18,21,1,2ATR,0,5,-9.15,-100,43.19,356,47.67,0.38
15,40,0.12,14,0.5,2ATR,2ATR,0,-9.15,-100,71.84,836,46.14,0.168
5,80,0.15,21,0.5,2ATR,2ATR,0,-9.16,-100,80.69,1086,44.86,0.192
5,80,0.12,21,0.5,1ATR,3ATR,5,-9.18,-100,71.01,818,36.98,0.126
15,40,0.18,21,0.5,1ATR,0,5,-9.18,-100,36.98,296,47.93,0.234
15,40,0.18,21,0.5,2ATR,0,5,-9.18,-100,36.98,296,47.93,0.234
10,40,0.15,21,1,1ATR,3ATR,0,-9.19,-100,70.08,786,46.32,0.337
10,40,0.2,14,1,1ATR,0,5,-9.19,-100,43.29,356,47.67,0.397
10,40,0.2,14,1,2ATR,0,5,-9.19,-100,43.29,356,47.67,0.397
15,40,0.12,14,1,1ATR,0,5,-9.19,-100,37.3,296,47.93,0.297
15,40,0.12,14,1,2ATR,0,5,-9.19,-100,37.3,296,47.93,0.297
15,40,0.12,14,1,2ATR,2ATR,0,-9.19,-100,72.14,836,46.14,0.301
5,80,0.2,21,0.5,2ATR,2ATR,0,-9.21,-100,80.77,1086,44.86,0.246
10,40,0.18,14,1,1ATR,3ATR,5,-9.21,-100,65.58,692,40.02,0.32
10,80,0.12,21,1,2ATR,2ATR,5,-9.21,-100,63.51,658,38.82,0.247
5,80,0.2,14,1,2ATR,0,5,-9.22,-100,44.15,366,47,0.389
5,80,0.18,14,0.5,2ATR,3ATR,5,-9.23,-100,66.6,720,39.32,0.193
10,50,0.18,14,1,2ATR,3ATR,5,-9.23,-100,60.65,602,41.34,0.331
10,50,0.2,21,1,2ATR,2ATR,0,-9.23,-100,75.31,910,45.61,0.39
15,40,0.12,21,1,1ATR,0,5,-9.23,-100,37.31,296,47.93,0.298
15,40,0.12,21,1,2ATR,0,5,-9.23,-100,37.31,296,47.93,0.298
15,40,0.2,21,1,2ATR,2ATR,5,-9.24,-100,64.73,674,39.79,0.339
10,40,0.2,14,0.5,1ATR,3ATR,0,-9.26,-100,70.03,790,46.32,0.25
10,80,0.15,21,0.5,1ATR,3ATR,0,-9.26,-100,67.06,730,45.96,0.197
15,40,0.15,21,0.5,1ATR,0,5,-9.26,-100,36.82,296,47.93,0.198
15,40,0.15,21,0.5,2ATR,0,5,-9.26,-100,36.82,296,47.93,0.198
5,80,0.2,14,0.5,1ATR,2ATR,0,-9.27,-100,87.13,1354,43.67,0.236
15,50,0.15,14,0.5,1ATR,0,5,-9.27,-100,34.51,272,48.11,0.201
15,50,0.15,14,0.5,2ATR,0,5,-9.27,-100,34.51,272,48.11,0.201
5,80,0.18,14,1,2ATR,0,5,-9.28,-100,44.02,366,47,0.366
10,40,0.2,21,1,1ATR,0,5,-9.28,-100,43.34,356,47.67,0.4
10,40,0.2,21,1,2ATR,0,5,-9.28,-100,43.34,356,47.67,0.4
15,50,0.18,14,0.5,1ATR,0,5,-9.29,-100,34.7,272,48.11,0.236
15,50,0.18,14,0.5,2ATR,0,5,-9.29,-100,34.7,272,48.11,0.236
5,80,0.2,14,1,1ATR,0,0,-9.3,-100,46.14,390,47.94,0.397
5,80,0.2,14,1,2ATR,0,0,-9.3,-100,46.14,390,47.94,0.397
10,50,0.12,21,1,2ATR,2ATR,5,-9.31,-100,67.46,734,38.5,0.246
10,80,0.12,14,1,2ATR,2ATR,5,-9.31,-100,64.05,668,38.38,0.243
10,80,0.2,21,0.5,2ATR,2ATR,5,-9.31,-100,63.4,658,38.82,0.215
5,80,0.18,14,1,1ATR,2ATR,5,-9.32,-100,77.63,980,33.3,0.269
10,40,0.15,14,1,2ATR,3ATR,0,-9.32,-100,67.1,722,46.63,0.343
15,40,0.2,21,1,2ATR,2ATR,0,-9.32,-100,72.26,832,46.13,0.399
5,80,0.2,14,1,1ATR,0,5,-9.33,-100,44.5,370,46.92,0.388
10,50,0.12,21,1,1ATR,2ATR,5,-9.33,-100,70.52,800,36.65,0.234
15,40,0.12,14,0.5,1ATR,0,5,-9.33,-100,36.64,296,47.93,0.162
15,40,0.12,14,0.5,2ATR,0,5,-9.33,-100,36.64,296,47.93,0.162
10,40,0.12,21,0.5,1ATR,3ATR,0,-9.34,-100,69.64,786,46.32,0.157
10,50,0.12,14,1,2ATR,2ATR,5,-9.37,-100,67.46,734,38.56,0.245
15,80,0.15,21,1,2ATR,2ATR,5,-9.37,-100,60.26,598,39.52,0.292
5,80,0.2,21,1,2ATR,0,5,-9.38,-100,44.21,366,46.99,0.394
15,40,0.18,14,1,1ATR,2ATR,0,-9.38,-100,75.2,908,45.66,0.375
5,80,0.18,14,1,1ATR,0,5,-9.4,-100,44.38,370,46.92,0.366
10,50,0.2,21,0.5,2ATR,2ATR,5,-9.4,-100,67.36,734,38.5,0.212
5,80,0.15,21,1,1ATR,3ATR,0,-9.41,-100,77.84,986,45.33,0.328
5,80,0.18,14,1,1ATR,0,0,-9.41,-100,46.03,390,47.94,0.374
5,80,0.18,14,1,2ATR,0,0,-9.41,-100,46.03,390,47.94,0.374
15,40,0.18,21,0.5,2ATR,2ATR,0,-9.41,-100,71.84,832,46.13,0.238
10,80,0.18,21,0.5,2ATR,2ATR,5,-9.43,-100,63.35,658,38.82,0.197
10,80,0.2,21,1,2ATR,2ATR,0,-9.44,-100,71.57,816,45.6,0.389
15,50,0.12,14,0.5,1ATR,0,5,-9.44,-100,34.34,272,48.11,0.163
15,50,0.12,14,0.5,2ATR,0,5,-9.44,-100,34.34,272,48.11,0.163
10,40,0.18,21,0.5,1ATR,3ATR,0,-9.46,-100,69.81,786,46.32,0.227
10,40,0.2,21,0.5,1ATR,3ATR,0,-9.46,-100,69.86,786,46.32,0.248
10,50,0.18,14,1,1ATR,3ATR,5,-9.48,-100,64.25,666,39.77,0.318
15,50,0.2,21,1,2ATR,3ATR,0,-9.48,-100,61.89,620,46.97,0.401
15,80,0.18,21,1,1ATR,3ATR,5,-9.48,-100,58.44,566,40.04,0.32
10,40,0.12,21,1,1ATR,3ATR,0,-9.49,-100,69.97,786,46.32,0.287
5,80,0.15,21,1,2ATR,3ATR,5,-9.5,-100,67.02,722,39.29,0.284
10,50,0.2,21,1,1ATR,2ATR,0,-9.5,-100,79.82,1044,44.95,0.384
10,50,0.2,21,1,1ATR,3ATR,0,-9.5,-100,69.38,766,46.19,0.393
15,80,0.2,21,1,1ATR,3ATR,5,-9.5,-100,58.53,566,40.04,0.337
5,80,0.2,21,1,1ATR,0,5,-9.51,-100,44.57,370,46.92,0.393
10,40,0.18,14,0.5,1ATR,3ATR,0,-9.52,-100,69.99,790,46.32,0.228
10,50,0.18,21,0.5,2ATR,2ATR,5,-9.52,-100,67.32,734,38.5,0.194
10,80,0.15,21,0.5,2ATR,2ATR,5,-9.52,-100,63.26,658,38.82,0.167
15,50,0.12,14,1,1ATR,0,5,-9.52,-100,35.05,272,48.11,0.293
15,50,0.12,14,1,2ATR,0,5,-9.52,-100,35.05,272,48.11,0.293
5,80,0.15,14,1,2ATR,0,5,-9.53,-100,43.84,366,47,0.328
5,80,0.2,21,1,1ATR,0,0,-9.53,-100,46.22,390,47.94,0.402
5,80,0.2,21,1,2ATR,0,0,-9.53,-100,46.22,390,47.94,0.402
10,40,0.18,21,1,2ATR,3ATR,5,-9.53,-100,63.19,646,41.24,0.331
15,40,0.12,21,0.5,1ATR,0,5,-9.53,-100,36.66,296,47.93,0.161
15,40,0.12,21,0.5,2ATR,0,5,-9.53,-100,36.66,296,47.93,0.161
10,80,0.15,21,1,1ATR,3ATR,0,-9.54,-100,67.48,730,45.96,0.336
10,40,0.12,14,0.5,1ATR,3ATR,0,-9.55,-100,69.82,790,46.32,0.158
10,50,0.2,14,0.5,2ATR,2ATR,5,-9.55,-100,67.37,734,38.56,0.214
10,40,0.15,21,0.5,1ATR,3ATR,0,-9.58,-100,69.73,786,46.32,0.193
10,80,0.18,21,0.5,1ATR,3ATR,0,-9.58,-100,67.17,730,45.96,0.23
5,80,0.15,14,1,2ATR,3ATR,0,-9.6,-100,72.18,834,45.92,0.329
5,80,0.18,21,1,2ATR,0,5,-9.6,-100,44.11,366,46.99,0.371
10,50,0.18,14,1,2ATR,3ATR,0,-9.6,-100,65.85,694,46.54,0.377
10,50,0.18,21,1,2ATR,2ATR,0,-9.6,-100,75.29,910,45.61,0.373
10,80,0.2,14,0.5,2ATR,2ATR,5,-9.6,-100,63.97,668,38.38,0.213
5,80,0.15,21,1,1ATR,2ATR,5,-9.62,-100,77.31,972,33.57,0.246
10,80,0.18,14,1,2ATR,3ATR,0,-9.63,-100,62.62,634,46.43,0.375
5,80,0.12,14,1,2ATR,0,5,-9.64,-100,43.61,366,47,0.284
5,80,0.12,21,1,2ATR,3ATR,0,-9.65,-100,71.38,818,46.02,0.286
5,80,0.18,21,1,1ATR,0,0,-9.65,-100,46.1,390,47.94,0.379
5,80,0.18,21,1,2ATR,0,0,-9.65,-100,46.1,390,47.94,0.379
10,40,0.15,14,1,2ATR,3ATR,5,-9.65,-100,63.06,646,41.4,0.298
5,80,0.15,14,1,1ATR,0,5,-9.66,-100,44.2,370,46.92,0.327
5,80,0.18,14,0.5,1ATR,2ATR,0,-9.66,-100,87.12,1354,43.67,0.216
15,40,0.2,21,0.5,2ATR,2ATR,0,-9.66,-100,71.9,832,46.13,0.26
15,50,0.2,21,0.5,1ATR,0,5,-9.66,-100,34.86,272,48.11,0.258
15,50,0.2,21,0.5,2ATR,0,5,-9.66,-100,34.86,272,48.11,0.258
5,80,0.15,14,1,1ATR,0,0,-9.67,-100,45.85,390,47.94,0.335
5,80,0.15,14,1,1ATR,3ATR,0,-9.67,-100,78.24,998,45.23,0.322
5,80,0.15,14,1,2ATR,0,0,-9.67,-100,45.85,390,47.94,0.335
5,80,0.12,14,1,1ATR,0,0,-9.71,-100,45.62,390,47.94,0.289
5,80,0.12,14,1,2ATR,0,0,-9.71,-100,45.62,390,47.94,0.289
10,50,0.2,21,0.5,1ATR,2ATR,5,-9.73,-100,70.45,800,36.65,0.202
15,50,0.12,21,1,1ATR,0,5,-9.73,-100,35.09,272,48.11,0.296
15,50,0.12,21,1,2ATR,0,5,-9.73,-100,35.09,272,48.11,0.296
15,50,0.18,21,0.5,1ATR,0,5,-9.73,-100,34.75,272,48.11,0.235
15,50,0.18,21,0.5,2ATR,0,5,-9.73,-100,34.75,272,48.11,0.235
5,80,0.18,21,1,1ATR,0,5,-9.74,-100,44.46,370,46.92,0.37
10,80,0.2,21,0.5,1ATR,3ATR,0,-9.74,-100,67.24,730,45.96,0.25
15,50,0.15,21,0.5,1ATR,0,5,-9.74,-100,34.56,272,48.11,0.2
15,50,0.15,21,0.5,2ATR,0,5,-9.74,-100,34.56,272,48.11,0.2
10,40,0.15,14,0.5,1ATR,3ATR,0,-9.76,-100,69.92,790,46.32,0.194
10,40,0.18,21,1,1ATR,3ATR,5,-9.76,-100,65.96,698,39.87,0.321
10,80,0.12,21,0.5,2ATR,2ATR,5,-9.76,-100,63.17,658,38.82,0.136
15,40,0.18,21,1,2ATR,2ATR,0,-9.76,-100,72.25,832,46.13,0.381
10,50,0.15,21,0.5,2ATR,2ATR,5,-9.77,-100,67.24,734,38.5,0.165
15,40,0.15,21,1,1ATR,3ATR,5,-9.77,-100,60.64,604,40.9,0.298
15,50,0.15,14,1,1ATR,0,5,-9.77,-100,35.38,272,48.11,0.339
15,50,0.15,14,1,2ATR,0,5,-9.77,-100,35.38,272,48.11,0.339
15,50,0.2,14,1,1ATR,2ATR,0,-9.77,-100,75.43,912,45.71,0.392
15,40,0.18,21,1,2ATR,2ATR,5,-9.78,-100,64.72,674,39.79,0.323
10,50,0.18,21,1,1ATR,2ATR,0,-9.79,-100,79.8,1044,44.95,0.367
10,80,0.18,14,0.5,2ATR,2ATR,5,-9.79,-100,63.92,668,38.38,0.196
5,80,0.12,14,0.5,1ATR,2ATR,0,-9.8,-100,87.05,1354,43.67,0.15
5,80,0.12,14,1,1ATR,0,5,-9.8,-100,43.97,370,46.92,0.283
10,50,0.18,14,0.5,2ATR,2ATR,5,-9.8,-100,67.34,734,38.56,0.196
15,40,0.2,14,1,2ATR,2ATR,5,-9.8,-100,65.21,682,39.71,0.339
15,80,0.2,14,1,1ATR,3ATR,5,-9.8,-100,57.68,552,40.32,0.336
10,50,0.12,21,0.5,2ATR,2ATR,5,-9.83,-100,67.15,734,38.5,0.134
15,40,0.15,21,1,1ATR,0,5,-9.84,-100,37.69,296,47.93,0.344
15,40,0.15,21,1,2ATR,0,5,-9.84,-100,37.69,296,47.93,0.344
5,80,0.15,14,0.5,2ATR,3ATR,5,-9.86,-100,66.55,720,39.32,0.165
15,40,0.15,14,1,1ATR,2ATR,0,-9.86,-100,75.15,908,45.66,0.341
